Project_Id,ProjectName,Country,CertLevel,CertDate,GrossFloorAreaSqm,Energy_Saving_kWh,CO2_Avoided_kg
1000155948,McGill University Collections Centre,CA,Gold,2024-05-17,3969.0,496125.0,153799.0
1000156023,CONF,US,Certified,2024-05-06,47224.08,1180602.0,519465.0
1000156071,CONF,US,Silver,2024-08-07,12991.37,487176.0,214358.0
1000156231,DHL Alliance C,US,Silver,2024-05-29,120773.9,9058042.0,3985539.0
1000156321,Mahindra Educational-Hostel Phase III,IN,Gold,2024-10-22,1858.06,150967.0,107187.0
1000156502,Residenza per Studenti Novoli,IT,Gold,2024-01-23,13504.0,844000.0,211000.0
1000156601,Project Instinct - Ph 1,US,Certified,2024-03-20,13055.01,913851.0,402094.0
1000156816,Kalamazoo Dept. Public Safety Station 2,US,Certified,2025-02-05,1632.77,24492.0,10776.0
1000156844,CARRIER  PLAZA,CN,Gold,2024-08-30,37183.0,1394362.0,780843.0
1000156983,Comcast NBCUniversal THE COMMONS,US,Platinum,2024-11-22,6841.01,359153.0,158027.0
1000157031,Thesis Agency,US,Gold,2024-05-07,3715.01,139313.0,61298.0
1000157039,Production,CN,Silver,2024-05-05,17922.0,1881810.0,1053814.0
1000157046,Merck Wuxi-Admin,CN,Platinum,2024-02-24,3102.0,162855.0,91199.0
1000157076,CONF,US,Gold,2024-09-24,27311.44,1706965.0,751065.0
1000157082,CONF,US,Silver,2024-02-08,26296.19,986107.0,433887.0
1000157222,Residenza Anni Azzurri Borgomanero,IT,Silver,2024-01-20,5887.0,618135.0,154534.0
1000157242,PCCO Cincinnati Office,US,Gold,2024-01-12,2165.85,81219.0,35737.0
1000157280,CONF,IN,Gold,2024-02-16,24110.93,1506933.0,1069923.0
1000157282,CONF,IN,Gold,2024-02-16,28665.13,1791571.0,1272015.0
1000157306,CONF,TR,Gold,2024-08-19,57504.0,3594000.0,1545420.0
1000157393,NUOVA SEDE FONDAZIONE DALMINE,IT,Gold,2024-08-20,4418.0,276125.0,69031.0
1000157397,305 Arsenal Street,US,Gold,2024-10-28,418.06,26129.0,11497.0
1000157402,400 N. Beacon Street,US,Gold,2024-11-04,2054.74,77053.0,33903.0
1000157508,Edificio ALMA by ROYAL,ES,Gold,2024-09-09,7913.0,296738.0,68250.0
1000157572,Edificio Produttivo Raddoppio,IT,Gold,2024-07-21,25526.0,4467050.0,1116762.0
1000157579,Niagara Street Studio,US,Certified,2024-10-25,6474.13,97112.0,42729.0
1000157587,SERRA Montreal,CA,Silver,2024-02-08,16030.97,360697.0,111816.0
1000157594,2001 boulevard Robert-Bourassa,CA,Gold,2024-05-23,49538.2,1857682.0,575882.0
1000157916,Clark University CMACD,US,Gold,2024-06-24,5931.11,444833.0,195727.0
1000158019,Oxyturbo - Nuovo stabilimento produttivo,IT,Platinum,2024-11-18,6000.0,1470000.0,367500.0
1000158162,CONF,CA,Silver,2024-11-14,12192.0,457200.0,141732.0
1000158866,CONF,US,Silver,2024-07-22,22709.49,851606.0,374707.0
1000158921,Bldg 1 of Tianjin Lenovo Innovation Park,CN,Gold,2024-01-18,8632.0,539500.0,302120.0
1000158986,CONF,US,Certified,2024-03-01,555.56,13889.0,6111.0
1000159056,Tanager Echo,US,Silver,2024-06-05,29773.93,669913.0,294762.0
1000159189,Westinghouse Rock Hill Building 3,US,Gold,2024-09-25,2095.89,78596.0,34582.0
1000159216,Parkridge Four,US,Certified,2025-05-06,17870.73,268061.0,117947.0
1000159306,CONF,US,Gold,2024-09-26,2043.87,127742.0,56206.0
1000159391,CONF,US,Certified,2024-12-20,3601.38,90034.0,39615.0
1000159468,CONF,US,Silver,2024-02-02,17577.81,659168.0,290034.0
1000159510,TEKNOPLAZA Water&Environmental Solutions,TR,Gold,2024-01-11,2260.0,84750.0,36442.0
1000159574,1241 W St NE,US,Silver,2024-11-11,1129.24,25408.0,11179.0
1000159597,101 Workshop Building,CN,Certified,2024-02-28,5154.0,360780.0,202037.0
1000159598,103 R&D Building,CN,Certified,2024-02-28,17899.0,1252930.0,701641.0
1000159890,CONF,US,Silver,2024-01-26,8901.87,333820.0,146881.0
1000160212,Security Building,US,Platinum,2025-02-18,1121.34,98117.0,43172.0
1000160298,ARE FujiFilm BIC2,US,Certified,2024-08-19,7641.55,114623.0,50434.0
1000160351,"GRUPPO BCC ICCREA - Milan, via Esterle",IT,Gold,2024-10-28,6059.0,227212.0,56803.0
1000160359,Firefly Pavilion,US,Silver,2024-08-29,455.22,17071.0,7511.0
1000160489,J&J Horsham Commons,US,Silver,2024-11-07,3645.51,136707.0,60151.0
1000160496,Midstation Bellevue,US,Silver,2025-01-14,23661.65,532387.0,234250.0
1000160510,Teknopark Idari Bina - A Blok,TR,Gold,2024-03-27,9221.0,345788.0,148689.0
1000160516,CONF,IN,Certified,2024-11-22,25077.68,626942.0,445129.0
1000160581,Jardin de Enekuri,ES,Gold,2024-06-17,4094.0,255875.0,58851.0
1000160592,SEFINE TERSANESI SOSYAL TESIS BINASI,TR,Certified,2024-05-29,12595.0,188925.0,81238.0
1000160869,Monterey Regional Airport ARFF,US,Silver,2024-07-23,929.03,97548.0,42921.0
1000161040,Chapter Madison,US,Silver,2024-12-16,20463.28,460424.0,202586.0
1000161051,CONF,CA,Gold,2024-06-03,1976.0,123500.0,38285.0
1000161166,CONF,TR,Gold,2024-01-24,14750.0,921875.0,396406.0
1000161168,CONF,ES,Gold,2025-04-25,847.0,52938.0,12176.0
1000161221,SNAM RETE GAS - CENTRO MANUTEN. DI MASSA,IT,Certified,2024-11-27,1779.0,26685.0,6671.0
1000161243,Enriching Spaces,US,Gold,2024-01-29,1672.25,62709.0,27592.0
1000161330,TOTAL Energies - IGA,TR,Silver,2025-02-24,530.96,15929.0,6849.0
1000161340,Gillette Stadium,US,Gold,2024-03-27,98690.49,17270836.0,7599168.0
1000161661,CONF,US,Silver,2024-07-01,7722.19,289582.0,127416.0
1000161750,Penske Boise,US,Certified,2024-06-24,1833.91,27509.0,12104.0
1000161755,Penske Lowell,US,Certified,2024-12-16,1854.99,27825.0,12243.0
1000161766,ESSILOR LUXOTTICA,MX,Gold,2024-12-18,49178.0,8606150.0,2581845.0
1000161781,Ellis Campus C&D,US,Gold,2024-02-15,20827.92,781047.0,343661.0
1000161816,CONF,IN,Platinum,2025-03-17,161925.01,14168438.0,10059591.0
1000161819,CONF,IN,Platinum,2025-07-28,166818.48,14596617.0,10363598.0
1000162183,Beck Venture Center,US,Gold,2024-07-19,2901.36,108801.0,47872.0
1000162206,RESIDENCIA PARA MAYORES CAJA DE BURGOS,ES,Gold,2024-01-09,5600.0,980000.0,225400.0
1000162213,Reck Garage,US,Platinum,2024-07-01,93.18,22829.0,10045.0
1000162261,Nucor - BB Materials Testing Lab,US,Certified,2024-01-17,914.72,64030.0,28173.0
1000162281,Nuova Sede Banca Sella,IT,Gold,2024-02-23,13070.0,490125.0,122531.0
1000162357,Microsoft SISPARK B26,CN,Gold,2024-02-25,23993.0,899738.0,503853.0
1000162363,Tenaris Etihad Tubulars - Sole Proprieto,AE,Certified,2025-05-02,2167.0,32505.0,13002.0
1000162430,De la Vega Business Park,ES,Gold,2024-01-26,23275.0,872812.0,200747.0
1000162745,Brookings DHS,US,Certified,2024-11-08,2097.84,31468.0,13846.0
1000162751,CPFL ENERGIA RGE - EA VENANCIO AIRES,BR,Gold,2024-03-05,658.0,41125.0,5346.0
1000162913,University of Illinois Foundation,US,Gold,2024-05-06,5225.05,195939.0,86213.0
1000162917,Fairfield University Bowman Hall,US,Gold,2024-08-01,4290.63,348614.0,153390.0
1000162940,Atal Akshay Urja Bhawan,IN,Platinum,2024-06-13,24045.0,1262362.0,896277.0
1000162951,Alliance Center Building 2,US,Certified,2024-01-18,60038.56,3001928.0,1320848.0
1000162969,CONF,US,Gold,2024-07-19,12796.46,799779.0,351903.0
1000163113,8th and Fig,US,Silver,2024-07-23,45139.52,1015639.0,446881.0
1000163207,TOTAL Energies - KMO Kuzey,TR,Silver,2025-02-21,473.9,14217.0,6113.0
1000163209,TOTAL Energies - KMO Izmit OSB Guney,TR,Silver,2025-02-18,494.04,14821.0,6373.0
1000163211,TOTAL Energies - KMO Izmit OSB Kuzey,TR,Silver,2025-04-15,494.04,14821.0,6373.0
1000163213,TOTAL Energies - Orhangazi Bati,TR,Gold,2025-05-05,346.0,17300.0,7439.0
1000163215,TOTAL Energies - Orhangazi Dogu,TR,Gold,2025-04-29,346.0,17300.0,7439.0
1000163433,Central City Office Tower,CA,Gold,2024-09-10,96477.72,3617914.0,1121553.0
1000163435,Central City Shopping Centre,CA,Silver,2024-09-20,58158.58,2835231.0,878922.0
1000163502,6750 Esplanade,CA,Gold,2024-09-23,9290.0,348375.0,107996.0
1000163506,ZaZEN Gardens,AE,Gold,2024-11-20,19815.75,743091.0,297236.0
1000163696,CONF,US,Silver,2024-09-04,8861.83,332319.0,146220.0
1000163841,12 Farnsworth Research and Development,US,Gold,2024-05-07,5458.05,955159.0,420270.0
1000164013,Vlinker Pujiang Central Community 29-1,CN,Gold,2024-08-09,16268.0,610050.0,341628.0
1000164018,Vlinker Pujiang Central Community 29-2,CN,Gold,2024-08-09,15538.0,582675.0,326298.0
1000164090,Isoteks Tekstil,TR,Gold,2024-02-08,8800.0,1540000.0,662200.0
1000164180,Complexo Ache Cultural,BR,Gold,2025-02-21,39098.0,1466175.0,190603.0
1000164327,Vlinker Pujiang Central Community 29-3,CN,Gold,2024-08-09,7140.0,267750.0,149940.0
1000164329,Vlinker Pujiang Central Community 29-4,CN,Gold,2024-08-09,7140.0,267750.0,149940.0
1000164331,Vlinker Pujiang Central Community 30-1,CN,Gold,2024-08-09,19068.0,715050.0,400428.0
1000164333,Vlinker Pujiang Central Community 30-2,CN,Gold,2024-08-09,4450.0,166875.0,93450.0
1000164340,nol-universe office,KR,Gold,2024-09-18,45732.0,1714950.0,703130.0
1000164472,Women's Resource Center,US,Silver,2024-02-29,866.04,19486.0,8574.0
1000164496,1625 Vanier Parkway,CA,Gold,2024-04-02,30865.0,1157438.0,358806.0
1000164500,222 Nepean Street,CA,Gold,2024-06-03,14887.0,558262.0,173061.0
1000164650,Countryside Clearwater Branch 4.1,US,Gold,2024-11-26,1062.44,39842.0,17530.0
1000164653,Pinellas Branch 4.1,US,Silver,2024-04-25,425.87,9582.0,4216.0
1000164708,CONF,US,Gold,2024-07-16,13374.32,835895.0,367794.0
1000164817,Masdar M13B Office,AE,Platinum,2025-03-20,4782.0,251055.0,100422.0
1000164960,City Center at Hanna Ave,US,Gold,2024-08-29,13511.91,506697.0,222947.0
1000165189,575 Lexington Avenue,US,Gold,2025-06-07,62877.4,2357902.0,1037477.0
1000165201,CONF,IN,Gold,2024-11-19,54441.0,3402562.0,2415819.0
1000165326,CONF,IN,Platinum,2025-03-27,62875.42,5501599.0,3906135.0
1000165555,CONF,US,Gold,2024-10-07,3979.04,248690.0,109424.0
1000165587,FSU - Early Learning Center,US,Certified,2024-02-05,869.57,13044.0,5739.0
1000165714,CONF,IN,Gold,2024-02-27,17900.0,1118750.0,794312.0
1000165859,General Express Office,US,Certified,2024-02-29,1859.92,27899.0,12275.0
1000166022,CONF,IN,Platinum,2025-02-19,76266.29,6673300.0,4738043.0
1000166023,CONF,CN,Gold,2024-04-17,165512.0,10344500.0,5792920.0
1000166171,Palm Coast Southern Recreation Center,US,Gold,2024-12-13,1031.69,38688.0,17023.0
1000166293,2022 US Paint Hangars - AB 4 & 5,US,Gold,2024-08-20,8673.33,1517833.0,667846.0
1000166295,Reveal Playa Vista,US,Gold,2024-01-08,24299.99,911250.0,400950.0
1000166482,Airbus-Dual Bay Flightline Hangar 25,US,Gold,2024-09-13,10183.0,1782025.0,784091.0
1000166483,Airbus-Dual Bay Flightline Hangar 26,US,Gold,2024-10-01,10183.0,1782025.0,784091.0
1000166545,Canakkale Belediyesi Binasi,TR,Gold,2024-06-20,25161.0,943538.0,405721.0
1000166641,Houston Zoo - Birds of the World,US,Gold,2024-05-18,438.6,27412.0,12062.0
1000166735,West,US,Silver,2024-12-11,76384.01,1718640.0,756202.0
1000166850,CONF,IT,Gold,2024-11-18,3333.0,208312.0,52078.0
1000166941,PCBL Limited - Durgapur,IN,Platinum,2025-04-09,464.52,24387.0,17315.0
1000166977,OFICINAS ARAGO 182,ES,Gold,2025-01-13,4964.0,186150.0,42814.0
1000167019,8620 Spectrum Center,US,Silver,2025-06-02,26275.76,591205.0,260130.0
1000167135,PCBL Limited - Kochi,IN,Platinum,2025-04-09,371.61,19510.0,13852.0
1000167136,Pyeongtaek Gisul2dong,KR,Platinum,2024-04-25,48853.0,2564782.0,1051561.0
1000167140,PCBL Limited - Mundra,IN,Platinum,2025-04-09,353.03,18534.0,13159.0
1000167192,SOFI II,MX,Gold,2024-10-04,17708.0,3098900.0,929670.0
1000167408,Dartmouth College - Andres Hall,US,Gold,2024-02-15,3075.65,249897.0,109954.0
1000167455,Carter Creek Meadows 5800,US,Certified,2024-02-02,8692.75,130391.0,57372.0
1000167457,Carter Creek Meadows 6000,US,Certified,2024-02-02,10350.51,155258.0,68313.0
1000167487,Eon-Hinjewadi Infrastructure Pvt. Ltd.,IN,Platinum,2025-07-28,20183.18,1059617.0,752328.0
1000167527,Festival Tower,AE,Gold,2025-06-26,54784.0,2054400.0,821760.0
1000167553,Atkins Technology Center,US,Silver,2024-06-21,2972.9,66890.0,29432.0
1000167796,MDRT - 325 W Touhy,US,Silver,2024-03-27,3344.51,75251.0,33111.0
1000167887,Emerson Innovation Centre,IN,Gold,2025-04-23,22293.93,836022.0,593576.0
1000167889,CONF,IN,Platinum,2025-03-27,144649.97,12656872.0,8986379.0
1000167909,Zordan Usa Inc.,US,Gold,2024-10-22,3390.96,423870.0,186503.0
1000167943,CONF,IN,Gold,2025-05-07,12350.0,771875.0,548031.0
1000167957,CONF,US,Certified,2024-10-16,16683.8,417095.0,183522.0
1000168316,CONF,TR,Gold,2024-10-12,2693.0,168312.0,72374.0
1000168356,Kansas City Current Stadium,US,Gold,2024-10-31,28323.9,4956682.0,2180940.0
1000168488,Akcansa Port Office,TR,Silver,2024-03-20,760.0,17100.0,7353.0
1000168494,CONF,US,Certified,2024-02-13,22357.29,558932.0,245930.0
1000168599,Pfizer Moraleja MAD,ES,Gold,2024-01-18,16234.0,608775.0,140018.0
1000168653,Wilmington Cold Storage,US,Gold,2024-06-18,26772.23,3346529.0,1472473.0
1000168715,MERLIN PROPERTIES - Balmes 236,ES,Gold,2024-01-11,7202.0,1260350.0,289880.0
1000168735,MERLIN PROPERTIES - P.E. Via Norte Ed. 5,ES,Gold,2025-06-03,7531.0,282412.0,64955.0
1000168772,Cite du Multimedia - 50 Queen,CA,Gold,2025-01-31,3414.56,128046.0,39694.0
1000168796,Cite du Multimedia 80 Queen & 87 Prince,CA,Gold,2025-01-31,18417.0,690638.0,214098.0
1000168799,Cite du Multimedia - 111 Robert-Bourassa,CA,Gold,2025-01-31,40424.32,1515912.0,469933.0
1000168825,Maersk Damco Office,US,Certified,2024-03-21,325.81,4887.0,2150.0
1000168851,CENTRO EMPRESARIAL MARIO GARNERO TS,BR,Gold,2024-02-16,16960.25,636009.0,82681.0
1000168855,CENTRO EMPRESARIAL MARIO GARNERO TN,BR,Gold,2024-02-16,17795.12,667317.0,86751.0
1000169018,DB TARIMSAL ENERJI OFFICE BUILDING,TR,Gold,2024-09-12,955.0,35812.0,15399.0
1000169049,Akkom Ofis Park 2. Blok Cessas Plaza,TR,Gold,2024-02-06,36949.0,1385588.0,595803.0
1000169070,CONF,IT,Gold,2024-02-08,1371.0,85688.0,21422.0
1000169095,UAL FTC Expansion Building H,US,Silver,2024-08-16,14231.16,1494272.0,657480.0
1000169170,CONF,MX,Silver,2024-05-24,9290.3,348386.0,104516.0
1000169183,CONF,CN,Gold,2024-08-05,158936.0,9933500.0,5562760.0
1000169261,CONF,IN,Gold,2024-03-28,1382.56,86410.0,61351.0
1000169319,Greenacres Residential Care,US,Silver,2024-10-29,686.0,72030.0,31693.0
1000169385,"5454 Wisconsin Avenue, Barlow Building",US,Certified,2024-03-19,29007.01,2030491.0,893416.0
1000169516,Vigasio Logistic Center,IT,Silver,2024-07-02,11931.0,894825.0,223706.0
1000169526,AVERY DENNISON MX QUERETARO III,MX,Gold,2024-11-27,2536.2,443835.0,133150.0
1000169547,A01 - Operation & Ventilation Building,CN,Gold,2024-05-19,30743.0,5380025.0,3012814.0
1000169548,A02 - B2B & B2C Receiving and Storage,CN,Gold,2024-05-19,12162.0,1520250.0,851340.0
1000169549,A03 - Cafeteria,CN,Gold,2024-05-30,1510.0,56625.0,31710.0
1000169556,OFICINAS CORPORATIVAS MEDICALMIX,ES,Gold,2025-07-28,5393.0,202238.0,46515.0
1000169643,CONF,CA,Silver,2025-07-10,34812.98,1305487.0,404701.0
1000169646,CONF,CA,Gold,2025-01-22,5757.0,359812.0,111542.0
1000169648,CONF,CA,Gold,2025-07-09,43481.02,2717564.0,842445.0
1000169650,CONF,CA,Gold,2025-01-27,15364.02,960251.0,297678.0
1000169654,CONF,CA,Gold,2025-01-22,8413.02,525814.0,163002.0
1000169662,CONF,CA,Silver,2025-07-09,19236.96,721386.0,223630.0
1000169910,KOSTAL,MX,Certified,2024-10-29,21539.93,1507795.0,452339.0
1000169917,Central Park Towers- Commercial & Retail,AE,Gold,2024-01-09,184685.0,6925688.0,2770275.0
1000169963,SUBCONDOMINIO EDIFICIO VILLA LOBOS,BR,Gold,2024-04-29,24967.65,936287.0,121717.0
1000170040,Pathway Devens Amenity Building,US,Certified,2024-08-19,668.9,16722.0,7358.0
1000170043,Westgate Tower,KR,Gold,2024-03-03,22386.0,839475.0,344185.0
1000170118,Hotel Samrat,IN,Gold,2024-02-20,35142.0,2855288.0,2027254.0
1000170221,Nutrabolt Austin,US,Gold,2024-06-18,7184.93,269435.0,118551.0
1000170239,1112 Fort St,CA,Gold,2024-09-19,5002.83,187606.0,58158.0
1000170268,Project Legs,US,Silver,2024-10-23,165154.31,12386573.0,5450092.0
1000170372,"ZF CVCS India Ltd, Oragadam",IN,Gold,2024-10-16,9185.88,1607529.0,1141346.0
1000170697,Bank of America Wellesley,US,Certified,2024-08-21,681.26,13625.0,5995.0
1000170770,Merck RedOx Project,CN,Platinum,2024-08-11,2278.0,119595.0,66973.0
1000170833,Perimeter Park 1,US,Gold,2024-09-04,18952.21,710708.0,312711.0
1000170838,Perimeter Park 3,US,Gold,2024-09-04,22793.94,854773.0,376100.0
1000170892,100 Colonial TownPark,US,Gold,2024-01-26,14847.57,556784.0,244985.0
1000170930,HCSC Illinois HQ- 300 E Randolph,US,Silver,2025-05-23,181409.64,4081717.0,1795955.0
1000170981,Two Buckhead Plaza,US,Silver,2024-01-18,19974.14,449418.0,197744.0
1000171066,Jet Propulsion Laboratory Building 111,US,Gold,2024-01-23,3874.15,145281.0,63923.0
1000171079,Renishaw,BR,Gold,2024-08-27,3305.0,123938.0,16112.0
1000171113,Residencia de estudiantes VIC1 Madrid,ES,Platinum,2024-02-29,1850.0,210438.0,48401.0
1000171114,Residencia de estudiantes VIC2 Madrid,ES,Platinum,2024-03-20,2200.0,250250.0,57557.0
1000171120,Hotel-Apartamentos 1 Estrella,ES,Platinum,2024-07-23,10050.0,879375.0,202256.0
1000171123,Alton Lennon Federal Courthouse,US,Silver,2024-03-12,6049.84,136121.0,59893.0
1000171190,Zurbaran 28,ES,Gold,2024-01-08,2945.57,110459.0,25406.0
1000171401,Le Campus Henry Ford : batiment Walmart,CA,Certified,2024-12-09,42533.0,2126650.0,659262.0
1000171607,Sycamore Plaza I,US,Gold,2024-01-23,11375.23,426571.0,187691.0
1000171617,SAGS APPARELS,IN,Platinum,2024-04-20,4258.12,372586.0,264536.0
1000171827,Airbus ALSC - No.A01 MRO Hangar,CN,Silver,2024-01-03,48089.0,5049345.0,2827633.0
1000171828,Airbus ALSC - No.B01 Offices,CN,Gold,2024-01-03,5248.0,918400.0,514304.0
1000171865,WILO INDIA - OFFICE BUILDING - KESURDI,IN,Gold,2024-05-30,5425.0,203438.0,144441.0
1000171869,Kunshan Daiffy Castle-style Factory,CN,Platinum,2024-12-23,25193.0,6172285.0,3456480.0
1000171875,KUNSHAN PROFESSIONAL FOOTBALL STADIUM,CN,Silver,2024-09-01,51739.0,5432595.0,3042253.0
1000172416,EDIFICIO CARLTON TOWER,BR,Gold,2024-12-13,8594.0,322275.0,41896.0
1000172455,ERICSSON Telecomunicacoes - Fabrica SJC,BR,Gold,2024-09-24,27365.86,4789026.0,622573.0
1000172584,Corporate Center I,US,Silver,2024-03-25,37012.46,832780.0,366423.0
1000172586,Corporate Center II,US,Gold,2024-03-11,27869.41,1045103.0,459845.0
1000172589,Corporate Center III,US,Gold,2024-03-11,27869.41,1045103.0,459845.0
1000172591,Corporate Center IV,US,Silver,2024-03-08,24184.6,544154.0,239428.0
1000172594,The Pointe,US,Silver,2024-03-15,25049.44,563612.0,247989.0
1000172650,SEWC IV R&D,CN,Gold,2025-02-06,13903.0,521362.0,291963.0
1000172652,SEWC IV P&W,CN,Gold,2025-02-06,29866.0,5226550.0,2926868.0
1000172653,Grundfos Dragon Office,CN,Platinum,2024-07-04,5856.0,307440.0,172166.0
1000172654,Grundfos Dragon P&W,CN,Platinum,2024-07-04,26864.0,6581680.0,3685741.0
1000172663,Good Earth Business Bay I,IN,Platinum,2024-03-15,23770.81,1247968.0,886057.0
1000172777,BorgWarner TianJin Complex Factory,CN,Platinum,2024-04-02,28511.0,6985195.0,3911709.0
1000172804,GOYA 24,ES,Gold,2024-01-08,4286.0,160725.0,36967.0
1000172840,Cheongju SUPEX Center,KR,Silver,2024-05-03,44254.0,995715.0,408243.0
1000172849,PCL Factory,CN,Platinum,2024-12-07,20287.0,4970315.0,2783376.0
1000172874,CXMT FAB2-1,CN,Gold,2024-10-20,107470.0,18807250.0,10532060.0
1000172944,Beijing First Capital Plaza 1,CN,Gold,2024-07-09,3593.0,134738.0,75453.0
1000172946,Beijing First Capital Plaza 2,CN,Gold,2024-07-09,3280.0,123000.0,68880.0
1000172950,Beijing First Capital Plaza 5,CN,Gold,2024-07-16,6556.0,245850.0,137676.0
1000173024,One11 West Illinois,US,Gold,2024-09-05,22485.78,843217.0,371015.0
1000173029,Corner Brook Aquatic & Daycare Centre,CA,Certified,2024-12-06,3737.0,56055.0,17377.0
1000173039,Continental Changzhou Phase 3 Expansion,CN,Gold,2024-07-10,12567.0,2199225.0,1231566.0
1000173073,MARS Tianjin - Factory,CN,Silver,2024-12-06,30911.0,3245655.0,1817567.0
1000173074,MARS Tianjin - Office,CN,Platinum,2024-12-06,3316.0,174090.0,97490.0
1000173114,Innoventbio Global Research Center,CN,Gold,2024-12-19,107000.0,4012500.0,2247000.0
1000173127,Gulipek Yalova,TR,Gold,2024-06-07,10727.0,1877225.0,807207.0
1000173181,Nu Skin New PC Plant 1,CN,Gold,2024-09-04,5712.0,999600.0,559776.0
1000173182,Nu Skin New PC Plant 2,CN,Gold,2024-09-04,27497.0,4811975.0,2694706.0
1000173187,Factory Building of BRVS Exports LLP,IN,Gold,2024-02-25,8750.0,546875.0,388281.0
1000173194,Industrial Building on Plot A 204,IN,Gold,2025-04-17,7514.0,469625.0,333434.0
1000173304,GKNMH iOP,IN,Platinum,2024-12-26,19742.82,4836991.0,3434264.0
1000173358,China Mobile ZJ ICI Park-E01 Substation,CN,Gold,2024-05-17,2360.0,147500.0,82600.0
1000173408,The Joseph Shepard Building,CA,Silver,2024-01-08,665058.97,14963827.0,4638786.0
1000173471,ING Bank Turkey Operations Center,TR,Gold,2024-03-22,6954.9,260809.0,112148.0
1000173474,ING Bank Turkey Izmir Regional Dir.,TR,Gold,2024-03-22,2647.46,99280.0,42690.0
1000173490,One Dundas West,CA,Gold,2024-05-28,50853.8,1907018.0,591175.0
1000173686,540 West Madison,US,Platinum,2024-01-05,113553.57,5961562.0,2623087.0
1000173714,Batman Ford-Toyota Bayi ve Servisi,TR,Gold,2024-12-19,9896.0,371100.0,159573.0
1000173756,Hudson Commons,US,Gold,2024-03-22,64823.81,2430893.0,1069593.0
1000173927,Beijing Hanwei Plaza,CN,Platinum,2024-02-05,105987.0,5564318.0,3116018.0
1000173986,OFICINAS MODULO 7 - ILLA DIAGONAL,ES,Gold,2025-02-26,6976.0,261600.0,60168.0
1000174024,6055 Lusk,US,Gold,2024-12-20,8754.25,1531994.0,674077.0
1000174049,CONF,TR,Gold,2024-12-21,1365.0,85312.0,36684.0
1000174111,Elazig Saka Tekstil Fabrikasi,TR,Gold,2024-01-04,44389.0,2774312.0,1192954.0
1000174216,COSD YTC Phase II - Youth Development,US,Gold,2024-11-13,1440.0,54000.0,23760.0
1000174219,COSD YTC Phase II - Education Complex,US,Gold,2024-11-13,927.92,69594.0,30621.0
1000174220,COSD YTC Phase II - Housing Units,US,Gold,2024-11-29,3010.06,244567.0,107610.0
1000174355,CONF,IN,Gold,2024-01-12,12871.0,804438.0,571151.0
1000174546,Central Plaza,HK,Platinum,2024-06-12,130134.0,6832035.0,3962580.0
1000174654,Smic Lingang Project Phase I,CN,Gold,2024-12-15,149253.0,9328312.0,5223855.0
1000174888,31 West 27th Street,US,Gold,2024-02-06,13304.45,498917.0,219523.0
1000174895,700 Jamieson Parkway,CA,Gold,2024-02-20,10334.72,387552.0,120141.0
1000174988,REICON - Unidade Sorocaba,BR,Gold,2024-09-04,4934.0,863450.0,112248.0
1000175017,KAKAO AI CAMPUS,KR,Silver,2024-09-22,14682.0,330345.0,135441.0
1000175024,COZI Apartment East Bund,CN,Gold,2024-06-11,11427.0,928444.0,519929.0
1000175037,CEVAHIR AVM,TR,Gold,2024-01-26,353426.0,28715862.0,12347821.0
1000175165,Penske Channahon,US,Gold,2024-07-26,2153.49,134593.0,59221.0
1000175169,Penske Madison,US,Certified,2024-06-24,1506.24,37656.0,16569.0
1000175173,Penske Pensacola,US,Certified,2024-08-16,2182.94,54574.0,24012.0
1000175232,"NVIDIA Refurbishment Project, Hyderabad",IN,Gold,2024-02-09,4884.38,183164.0,130047.0
1000175266,Paracelso 22-26,IT,Gold,2024-01-04,15745.0,590438.0,147609.0
1000175296,Sentral West Midtown at Star Metals,US,Gold,2024-05-16,46966.74,1761253.0,774951.0
1000175300,Sentral Michigan Avenue,US,Silver,2024-01-30,43056.27,968766.0,426257.0
1000175322,RONG XI NO.1 220kV SUBSTATION,CN,Platinum,2024-04-22,3999.0,209948.0,117571.0
1000175351,48 West 25th Street,US,Gold,2024-02-05,11805.09,442691.0,194784.0
1000175381,Comcast Center Recertification,US,Gold,2024-05-24,142973.91,5361522.0,2359070.0
1000175413,SIG COMBIBLOC CHILLED CARTON PLANT,CN,Gold,2024-11-26,20466.0,3581550.0,2005668.0
1000175587,2445 M Street,US,Gold,2024-02-05,28781.35,1079301.0,474892.0
1000175683,CONF,CN,Gold,2024-04-25,18591.0,1161938.0,650685.0
1000175764,Corporate Park,BR,Gold,2024-01-30,21985.0,824438.0,107177.0
1000176177,CONF,IT,Gold,2024-01-22,8922.0,557625.0,139406.0
1000176319,CONF,IT,Gold,2024-01-22,2792.0,174500.0,43625.0
1000176440,1755 Blake,US,Gold,2024-08-20,11547.47,433030.0,190533.0
1000176456,Neovia,MX,Gold,2024-10-28,20438.66,2554832.0,766450.0
1000176561,GALENICUM HEADQUARTERS,ES,Silver,2024-03-13,2970.0,66825.0,15370.0
1000176581,The Pinnacle Gangnam,KR,Gold,2024-01-03,36539.0,1370212.0,561787.0
1000176647,EQUUS 335 Torre 1,MX,Gold,2024-05-14,27116.71,1016877.0,305063.0
1000176651,EQUUS 335 Torre 2,MX,Gold,2024-05-14,28068.97,1052586.0,315776.0
1000176653,EQUUS 444 Torre Norte,MX,Gold,2024-05-14,14405.63,540211.0,162063.0
